,car_index,location_country,location_state,location_city,location_latitude,location_longitude
3251,C3251,US,IL,Chicago,41.866904,-87.622797
3252,C3252,US,IL,Elgin,42.027548,-88.33991
3253,C3253,US,IL,Des Plaines,42.050071,-87.905201
3254,C3254,US,IL,Buffalo Grove,42.157339,-87.917187
3255,C3255,US,IL,Chicago,41.89203,-87.612036
3256,C3256,US,IL,Elmhurst,41.905128,-87.94126
3257,C3257,US,IL,Schaumburg,42.054253,-88.086481
3258,C3258,US,IL,Park Ridge,42.011045,-87.824173
3259,C3259,US,IL,Glenview,42.106757,-87.848269
3260,C3260,US,IL,Chicago,41.901724,-87.640749
3261,C3261,US,IL,Chicago,41.987538,-87.653977
3262,C3262,US,IL,Chicago,41.973229,-87.907521
3263,C3263,US,IL,Elk Grove Village,41.99871,-88.027359
3264,C3264,US,IL,Chicago,41.854187,-87.623271
3265,C3265,US,IL,Bartlett,41.956195,-88.169085
3266,C3266,US,IL,Chicago,41.961092,-87.726573
3267,C3267,US,IL,Chicago,41.959269,-87.727535
3268,C3268,US,IL,Chicago,41.959982,-87.727305
3269,C3269,US,IL,Mount Prospect,42.074751,-87.928758
3270,C3270,US,IL,Glenview,42.107759,-87.847983
3271,C3271,US,IL,Chicago,41.959394,-87.72625
3272,C3272,US,IL,Chicago,42.018087,-87.675437
3273,C3273,US,IL,Chicago,41.960111,-87.728335
3274,C3274,US,IL,Chicago,41.960461,-87.7768
3275,C3275,US,VA,Virginia Beach,36.839223,-76.062547
3276,C3276,US,VA,Chesapeake,36.721523,-76.356796
3277,C3277,US,VA,Newport News,37.041787,-76.478033
3278,C3278,US,VA,Norfolk,36.853035,-76.183018
3279,C3279,US,VA,Virginia Beach,36.775231,-76.093023
3280,C3280,US,VA,Virginia Beach,36.776224,-76.09413
3281,C3281,US,VA,Virginia Beach,36.825328,-75.976646
3282,C3282,US,VA,Virginia Beach,36.775195,-76.093041
3283,C3283,US,VA,Newport News,36.999657,-76.420408
3284,C3284,US,VA,Newport News,36.998911,-76.420911
3285,C3285,US,VA,Newport News,36.999858,-76.419618
3286,C3286,US,VA,Virginia Beach,36.774677,-76.145227
3287,C3287,US,VA,Virginia Beach,36.878134,-76.037836
3288,C3288,US,VA,Virginia Beach,36.80822,-76.103327
3289,C3289,US,FL,West Palm Beach,26.667864,-80.113888
3290,C3290,US,FL,Palm Beach,26.686006,-80.092436
3291,C3291,US,FL,Riviera Beach,26.792642,-80.110483
3292,C3292,US,FL,Lake Worth,26.61366,-80.110852
3293,C3293,US,FL,West Palm Beach,26.668549,-80.114142
3294,C3294,US,FL,West Palm Beach,26.668779,-80.112994
3295,C3295,US,FL,Boynton Beach,26.528709,-80.18466
3296,C3296,US,FL,West Palm Beach,26.669928,-80.112364
3297,C3297,US,FL,Wellington,26.6482,-80.215176
3298,C3298,US,FL,West Palm Beach,26.668983,-80.114314
3299,C3299,US,FL,Port St. Lucie,27.268762,-80.430988
3300,C3300,US,FL,West Palm Beach,26.712413,-80.054415
3301,C3301,US,FL,West Palm Beach,26.687753,-80.089176
3302,C3302,US,FL,West Palm Beach,26.708026,-80.057098
3303,C3303,US,FL,Deerfield Beach,26.298059,-80.166235
3304,C3304,US,FL,Boca Raton,26.350889,-80.093387
3305,C3305,US,FL,Boynton Beach,26.567474,-80.10044
3306,C3306,US,FL,Wellington,26.671137,-80.250527
3307,C3307,US,FL,Miramar,25.980215,-80.37305
3308,C3308,US,FL,Boca Raton,26.350785,-80.093435
3309,C3309,US,FL,Boca Raton,26.345572,-80.141878
3310,C3310,US,FL,Boynton Beach,26.542637,-80.099264
3311,C3311,US,FL,West Palm Beach,26.726225,-80.083566
3312,C3312,US,FL,Sunrise,26.178239,-80.29195
3313,C3313,US,FL,Boca Raton,26.360337,-80.134264
3314,C3314,US,FL,Coral Springs,26.304562,-80.280599
3315,C3315,US,FL,Coral Springs,26.300107,-80.253834
3316,C3316,US,FL,Miami,25.762985,-80.19011
3317,C3317,US,FL,Boynton Beach,26.531442,-80.08682
3318,C3318,US,FL,Miami Beach,25.792935,-80.129321
3319,C3319,US,FL,Boynton Beach,26.567429,-80.101277
3320,C3320,US,FL,Riviera Beach,26.783925,-80.048786
3321,C3321,US,FL,Boynton Beach,26.530105,-80.088431
3322,C3322,US,FL,Coconut Creek,26.286572,-80.198294
3323,C3323,US,FL,Sunrise,26.161241,-80.31995
3324,C3324,US,FL,Boynton Beach,26.510712,-80.11062
3325,C3325,US,FL,Aventura,25.957265,-80.145091
3326,C3326,US,FL,Coral Springs,26.300143,-80.253503
3327,C3327,US,FL,Boynton Beach,26.568477,-80.100497
3328,C3328,US,FL,Boca Raton,26.351467,-80.09429
3329,C3329,US,FL,Miami Beach,25.817162,-80.121769
3330,C3330,US,FL,Sunrise,26.178833,-80.29214
3331,C3331,US,FL,Deerfield Beach,26.319138,-80.150728
3332,C3332,US,FL,North Miami,25.911718,-80.160892
3333,C3333,US,FL,Miami Beach,25.793296,-80.129416
3334,C3334,US,FL,Coconut Creek,26.285338,-80.198099
3335,C3335,US,FL,Delray Beach,26.472795,-80.112854
3336,C3336,US,FL,Deerfield Beach,26.297427,-80.166362
3337,C3337,US,FL,Miami Beach,25.817932,-80.122054
3338,C3338,US,FL,Margate,26.261756,-80.199521
3339,C3339,US,FL,Delray Beach,26.456594,-80.140233
3340,C3340,US,FL,Miramar,25.994661,-80.214707
3341,C3341,US,FL,Deerfield Beach,26.320183,-80.126889
3342,C3342,US,FL,Miami Beach,25.817311,-80.121301
3343,C3343,US,FL,Boca Raton,26.345833,-80.141303
3344,C3344,US,FL,Boca Raton,26.344954,-80.14086
3345,C3345,US,FL,Boca Raton,26.386567,-80.093523
3346,C3346,US,FL,Boca Raton,26.361027,-80.135352
3347,C3347,US,FL,Boca Raton,26.331383,-80.117464
3348,C3348,US,FL,Fort Lauderdale,26.117589,-80.148693
3349,C3349,US,FL,North Miami,25.911065,-80.151757
3350,C3350,US,FL,Aventura,25.95749,-80.145144
3351,C3351,US,FL,Deerfield Beach,26.320824,-80.150773
3352,C3352,US,FL,Dania Beach,26.059545,-80.167017
3353,C3353,US,FL,Boca Raton,26.331484,-80.115676
3354,C3354,US,FL,Miami,25.774176,-80.190996
3355,C3355,US,FL,North Miami Beach,25.914808,-80.160357
3356,C3356,US,FL,Boca Raton,26.361144,-80.135088
3357,C3357,US,FL,Miami Beach,25.772888,-80.131055
3358,C3358,US,FL,North Miami,25.911996,-80.152281
3359,C3359,US,FL,Miami Beach,25.78733,-80.142677
3360,C3360,US,FL,Hollywood,26.03257,-80.115554
3361,C3361,US,FL,Royal Palm Beach,26.727229,-80.219507
3362,C3362,US,FL,Hobe Sound,27.080506,-80.161186
3363,C3363,US,FL,Greenacres,26.617494,-80.150322
3364,C3364,US,FL,Miami,25.79386,-80.187992
3365,C3365,US,FL,Miami Beach,25.787278,-80.14239
3366,C3366,US,FL,Wellington,26.671312,-80.250408
3367,C3367,US,FL,West Palm Beach,26.701016,-80.102734
3368,C3368,US,FL,Miramar,25.994766,-80.214402
3369,C3369,US,FL,Miami,25.762379,-80.191673
3370,C3370,US,FL,Deerfield Beach,26.321778,-80.164611
3371,C3371,US,FL,Miami,25.773623,-80.190332
3372,C3372,US,FL,Deerfield Beach,26.298526,-80.166121
3373,C3373,US,FL,Miami Beach,25.786788,-80.14259
3374,C3374,US,FL,Boca Raton,26.3832,-80.093978
3375,C3375,US,FL,Boca Raton,26.329753,-80.115889
3376,C3376,US,FL,Miami,25.798009,-80.258488
3377,C3377,US,FL,Boca Raton,26.331108,-80.115366
3378,C3378,US,FL,Boynton Beach,26.545122,-80.094961
3379,C3379,US,FL,Deerfield Beach,26.321663,-80.164504
3380,C3380,US,FL,Boynton Beach,26.527487,-80.059847
3381,C3381,US,FL,Coconut Creek,26.285736,-80.197057
3382,C3382,US,FL,West palm Beach ,26.654311,-80.131875
3383,C3383,US,FL,Port St. Lucie,27.207056,-80.320378
3384,C3384,US,FL,West Palm Beach,26.73649,-80.077064
3385,C3385,US,FL,Coconut Creek,26.285835,-80.198596
3386,C3386,US,FL,Miami,25.773595,-80.190248
3387,C3387,US,FL,Pompano Beach,26.275448,-80.128326
3388,C3388,US,FL,Miramar,25.979052,-80.373408
3389,C3389,US,FL,Miami Beach,25.792736,-80.130518
3390,C3390,US,FL,Deerfield Beach,26.296805,-80.166314
3391,C3391,US,FL,North Miami Beach,25.94489,-80.158508
3392,C3392,US,FL,Deerfield Beach,26.320356,-80.165461
3393,C3393,US,FL,Miramar,25.97778,-80.373083
3394,C3394,US,FL,Miami Beach,25.81591,-80.123067
3395,C3395,US,FL,Deerfield Beach,26.320459,-80.164769
3396,C3396,US,FL,Miami Beach,25.818046,-80.122219
3397,C3397,US,FL,Coral Springs,26.27375,-80.210857
3398,C3398,US,OR,Portland,45.552965,-122.671574
3399,C3399,US,OR,Portland,45.504004,-122.56263
3400,C3400,US,OR,Portland,45.559844,-122.539777
3401,C3401,US,OR,Portland,45.55269,-122.672408
3402,C3402,US,OR,Portland,45.559402,-122.540831
3403,C3403,US,OR,Portland,45.559125,-122.539273
3404,C3404,US,OR,Portland,45.570646,-122.694337
3405,C3405,US,OR,Portland,45.559751,-122.539912
3406,C3406,US,OR,Portland,45.56027,-122.540555
3407,C3407,US,OR,Portland,45.552881,-122.671599
3408,C3408,US,OR,Portland,45.554154,-122.671116
3409,C3409,US,OR,Portland,45.572055,-122.558968
3410,C3410,US,OR,Portland,45.553806,-122.671721
3411,C3411,US,WA,Vancouver,45.709068,-122.607015
3412,C3412,US,OR,Portland,45.553669,-122.670526
3413,C3413,US,OR,Portland,45.51065,-122.782921
3414,C3414,US,OR,Portland,45.534179,-122.480881
3415,C3415,US,OR,Portland,45.56892,-122.59142
3416,C3416,US,OR,Portland,45.554238,-122.672472
3417,C3417,US,OR,Portland,45.560273,-122.539935
3418,C3418,US,OR,Portland,45.559684,-122.540079
3419,C3419,US,OR,Portland,45.568814,-122.591596
3420,C3420,US,OR,Gresham,45.503367,-122.471634
3421,C3421,US,OR,Portland,45.510383,-122.649244
3422,C3422,US,WA,Camas,45.60557,-122.433863
3423,C3423,US,OR,Portland,45.566615,-122.590735
3424,C3424,US,OR,Portland,45.529253,-122.674331
3425,C3425,US,OR,Gresham,45.502328,-122.431251
3426,C3426,US,OR,Portland,45.52105,-122.65287
3427,C3427,US,OR,Portland,45.560269,-122.540168
3428,C3428,US,OR,Beaverton,45.481213,-122.836043
3429,C3429,US,OR,Portland,45.567413,-122.592417
3430,C3430,US,OR,Portland,45.556878,-122.831521
3431,C3431,US,OR,Portland,45.513353,-122.609369
3432,C3432,US,OR,Portland,45.567782,-122.591125
3433,C3433,US,OR,Portland,45.568357,-122.591297
3434,C3434,US,OR,Portland,45.568805,-122.590688
3435,C3435,US,OR,Portland,45.59054,-122.595213
3436,C3436,US,OR,Newberg,45.327925,-122.976051
3437,C3437,US,OR,Portland,45.510812,-122.648742
3438,C3438,US,OR,Portland,45.567746,-122.591232
3439,C3439,US,OR,Portland,45.566574,-122.591759
3440,C3440,US,OR,Portland,45.567718,-122.591205
3441,C3441,US,OR,Portland,45.533756,-122.571479
3442,C3442,US,OR,Newberg,45.328222,-122.976248
3443,C3443,US,OR,Portland,45.532571,-122.683375
3444,C3444,US,OR,Portland,45.568279,-122.590823
3445,C3445,US,OR,Portland,45.534176,-122.5732
3446,C3446,US,OR,Portland,45.516443,-122.627886
3447,C3447,US,OR,Portland,45.566863,-122.590544
3448,C3448,US,OR,Portland,45.567824,-122.59112
3449,C3449,US,OR,Portland,45.567666,-122.591148
3450,C3450,US,OR,Portland,45.563729,-122.594111
3451,C3451,US,OR,Portland,45.567751,-122.591247
3452,C3452,US,OR,Portland,45.530079,-122.562029
3453,C3453,US,OR,Portland,45.578332,-122.567385
3454,C3454,US,OR,Portland,45.568241,-122.59027
3455,C3455,US,OR,Portland,45.56771,-122.591369
3456,C3456,US,OR,Beaverton,45.463406,-122.886046
3457,C3457,US,OR,Portland,45.521339,-122.656757
3458,C3458,US,WA,Vancouver,45.678708,-122.54139
3459,C3459,US,OR,Beaverton,45.537324,-122.865432
3460,C3460,US,OR,Beaverton,45.478718,-122.81058
3461,C3461,US,OR,Milwaukie,45.436043,-122.607159
3462,C3462,US,OR,Portland,45.564112,-122.592848
3463,C3463,US,OR,Beaverton,45.469434,-122.831796
3464,C3464,US,OR,Portland,45.577079,-122.565981
3465,C3465,US,OR,Portland,45.563305,-122.592719
3466,C3466,US,OR,Portland,45.567135,-122.591159
3467,C3467,US,OR,Tigard,45.429902,-122.770056
3468,C3468,US,OR,Portland,45.541506,-122.864513
3469,C3469,US,OR,Portland,45.486691,-122.649171
3470,C3470,US,OR,Portland,45.566802,-122.591087
3471,C3471,US,OR,Tigard,45.430179,-122.7693
3472,C3472,US,OR,Portland,45.454526,-122.718512
3473,C3473,US,OR,Portland,45.567773,-122.591251
3474,C3474,US,OR,Portland,45.532275,-122.562859
3475,C3475,US,OR,Portland,45.509759,-122.537317
3476,C3476,US,OR,Portland,45.567552,-122.591983
3477,C3477,US,OR,Tigard,45.419196,-122.796567
3478,C3478,US,OR,Boring,45.421365,-122.378242
3479,C3479,US,OR,Portland,45.568295,-122.591796
3480,C3480,US,OR,Portland,45.567737,-122.591201
3481,C3481,US,OR,Portland,45.510154,-122.537276
3482,C3482,US,OR,Hillsboro,45.534459,-122.897118
3483,C3483,US,OR,Gresham,45.467096,-122.459829
3484,C3484,US,OR,Portland,45.568638,-122.590802
3485,C3485,US,OR,Portland,45.510683,-122.537082
3486,C3486,US,WA,Vancouver,45.699966,-122.547241
3487,C3487,US,OR,Sherwood,45.353807,-122.835537
3488,C3488,US,OR,Portland,45.567714,-122.591188
3489,C3489,US,OR,Portland,45.568515,-122.590441
3490,C3490,US,OR,Portland,45.56766,-122.591132
3491,C3491,US,OR,Portland,45.563918,-122.593257
3492,C3492,US,OR,Portland,45.566766,-122.591778
3493,C3493,US,OR,Portland,45.564288,-122.593539
3494,C3494,US,OR,Portland,45.568442,-122.59187
3495,C3495,US,OR,Portland,45.568248,-122.591675
3496,C3496,US,OR,Portland,45.524293,-122.651773
3497,C3497,US,OR,Portland,45.532139,-122.537116
3498,C3498,US,OR,Hillsboro,45.53397,-122.89722
3499,C3499,US,OR,Portland,45.567456,-122.591338
3500,C3500,US,OR,Portland,45.567089,-122.591419
3501,C3501,US,OR,Portland,45.564988,-122.592913
3502,C3502,US,OR,Beaverton,45.479061,-122.811344
3503,C3503,US,OR,Portland,45.484184,-122.749625
3504,C3504,US,OR,Portland,45.567658,-122.590129
3505,C3505,US,OR,Portland,45.544526,-122.588338
3506,C3506,US,OR,Portland,45.510214,-122.651241
3507,C3507,US,OR,Aloha,45.49357,-122.87696
3508,C3508,US,OR,Portland,45.567773,-122.591268
3509,C3509,US,OR,Gresham,45.467093,-122.459237
3510,C3510,US,OR,Portland,45.564304,-122.593333
3511,C3511,US,OR,Portland,45.531515,-122.681909
3512,C3512,US,OR,Portland,45.567985,-122.592323
3513,C3513,US,OR,Portland,45.567118,-122.59171
3514,C3514,US,OR,Portland,45.567857,-122.591266
3515,C3515,US,OR,Portland,45.566599,-122.5912
3516,C3516,US,OR,Portland,45.502208,-122.496637
3517,C3517,US,OR,Portland,45.528316,-122.814767
3518,C3518,US,WA,Vancouver,45.687545,-122.618466
3519,C3519,US,OR,Portland,45.568285,-122.591076
3520,C3520,US,OR,Portland,45.568843,-122.591454
3521,C3521,US,OR,Portland,45.567173,-122.590882
3522,C3522,US,WA,Vancouver,45.63698,-122.592608
3523,C3523,US,OR,Portland,45.567805,-122.591118
3524,C3524,US,OR,Milwaukie,45.397729,-122.604869
3525,C3525,US,OR,Portland,45.526659,-122.816568
3526,C3526,US,WA,Camas,45.607391,-122.390069
3527,C3527,US,OR,Portland,45.577456,-122.852405
3528,C3528,US,OR,Portland,45.567619,-122.590339
3529,C3529,US,OR,Portland,45.56712,-122.592186
3530,C3530,US,OR,Portland,45.567724,-122.590394
3531,C3531,US,OR,Beaverton,45.461997,-122.887235
3532,C3532,US,OR,Portland,45.56878,-122.590778
3533,C3533,US,OR,Portland,45.567359,-122.590543
3534,C3534,US,OR,Oregon City,45.354472,-122.594068
3535,C3535,US,OR,Portland,45.567578,-122.592356
3536,C3536,US,OR,Portland,45.568036,-122.591303
3537,C3537,US,OR,Portland,45.567055,-122.591631
3538,C3538,US,OR,Portland,45.567712,-122.591238
3539,C3539,US,OR,Portland,45.56741,-122.592295
3540,C3540,US,OR,Portland,45.522865,-122.636413
3541,C3541,US,OR,Portland,45.567777,-122.591222
3542,C3542,US,OR,Portland,45.566462,-122.591448
3543,C3543,US,OR,Portland,45.564406,-122.592532
3544,C3544,US,OR,Portland,45.56881,-122.590874
3545,C3545,US,OR,Lake Oswego,45.420657,-122.666188
3546,C3546,US,OR,Portland,45.563981,-122.593325
3547,C3547,US,OR,Portland,45.567022,-122.590884
3548,C3548,US,OR,Portland,45.563255,-122.594158
3549,C3549,US,OR,Portland,45.564987,-122.59223
3550,C3550,US,OR,Portland,45.56774,-122.590456
3551,C3551,US,OR,Portland,45.563365,-122.592566
3552,C3552,US,OR,Portland,45.564745,-122.592572
3553,C3553,US,OR,Portland,45.564312,-122.593306
3554,C3554,US,OR,Portland,45.564527,-122.594233
3555,C3555,US,OR,Portland,45.564798,-122.593063
3556,C3556,US,OR,Portland,45.568325,-122.590295
3557,C3557,US,OR,Portland,45.567778,-122.590125
3558,C3558,US,OR,Portland,45.543608,-122.588742
3559,C3559,US,OR,Beaverton,45.436055,-122.838483
3560,C3560,US,OR,Portland,45.532509,-122.695425
3561,C3561,US,OR,Portland,45.568665,-122.591178
3562,C3562,US,OR,Portland,45.546404,-122.658938
3563,C3563,US,OR,Portland,45.567272,-122.59062
3564,C3564,US,OR,Portland,45.567867,-122.59123
3565,C3565,US,OR,Portland,45.543797,-122.587853
3566,C3566,US,OR,Portland,45.485131,-122.518231
3567,C3567,US,OR,Portland,45.564354,-122.593783
3568,C3568,US,OR,Portland,45.563779,-122.593686
3569,C3569,US,OR,Portland,45.568414,-122.591292
3570,C3570,US,OR,Portland,45.589723,-122.595104
3571,C3571,US,OR,Portland,45.564853,-122.593194
3572,C3572,US,OR,Portland,45.564346,-122.593161
3573,C3573,US,OR,Portland,45.567002,-122.591161
3574,C3574,US,OR,Portland,45.567923,-122.590287
3575,C3575,US,OR,Beaverton,45.474904,-122.775304
3576,C3576,US,OR,Portland,45.568377,-122.591246
3577,C3577,US,OR,Portland,45.567763,-122.591981
3578,C3578,US,OR,Portland,45.563885,-122.594
3579,C3579,US,OR,Oregon City,45.355552,-122.595816
3580,C3580,US,OR,Portland,45.567043,-122.591478
3581,C3581,US,OR,Portland,45.566707,-122.590914
3582,C3582,US,OR,Portland,45.567586,-122.590313
3583,C3583,US,OR,portland,45.528526,-122.813634
3584,C3584,US,OR,Milwaukie,45.422955,-122.627743
3585,C3585,US,OR,Portland,45.560055,-122.682448
3586,C3586,US,OR,Gresham,45.467196,-122.459236
3587,C3587,US,OR,Portland,45.567757,-122.591121
3588,C3588,US,OR,Sherwood,45.35355,-122.835179
3589,C3589,US,OR,Portland,45.567696,-122.591216
3590,C3590,US,OR,Portland,45.567766,-122.591275
3591,C3591,US,OR,Portland,45.567634,-122.591212
3592,C3592,US,OR,Gresham,45.466872,-122.459752
3593,C3593,US,OR,Portland,45.568321,-122.590883
3594,C3594,US,OR,Portland,45.566845,-122.592416
3595,C3595,US,OR,Gresham,45.4682,-122.459541
3596,C3596,US,OR,Beaverton,45.463097,-122.88562
3597,C3597,US,OR,Portland,45.567749,-122.591221
3598,C3598,US,VA,Hampton,37.074865,-76.424483
3599,C3599,US,VA,Newport News,37.118455,-76.478497
3600,C3600,US,VA,Newport News,37.119221,-76.477431
3601,C3601,US,PA,Broomall,39.973876,-75.342142
3602,C3602,US,PA,Philadelphia,39.955459,-75.167665
3603,C3603,US,PA,Philadelphia,39.953616,-75.214202
3604,C3604,US,PA,Philadelphia,39.954516,-75.167253
3605,C3605,US,NJ,Mount Laurel Township,39.998347,-74.878897
3606,C3606,US,PA,Philadelphia,39.996339,-75.15387
3607,C3607,US,PA,Philadelphia,39.997426,-75.153618
3608,C3608,US,PA,Philadelphia,39.996502,-75.154136
3609,C3609,US,NJ,Mount Laurel Township,39.998442,-74.880304
3610,C3610,US,PA,Philadelphia,39.996874,-75.155548
3611,C3611,US,PA,Philadelphia,39.996853,-75.15355
3612,C3612,US,PA,Philadelphia,39.996639,-75.155898
3613,C3613,US,DE,Bear,39.652764,-75.664585
3614,C3614,US,PA,Philadelphia,39.998001,-75.155017
3615,C3615,US,PA,Philadelphia,39.978323,-75.160634
3616,C3616,US,DE,Wilmington,39.78746,-75.532843
3617,C3617,US,PA,Drexel Hill,39.93423,-75.29163
3618,C3618,US,PA,Drexel Hill,39.932739,-75.291793
3619,C3619,US,PA,Folcroft,39.891305,-75.283022
3620,C3620,US,NJ,Westampton,40.026841,-74.852081
3621,C3621,US,NJ,Somerdale,39.834571,-75.044297
3622,C3622,US,PA,Upper Darby,39.966285,-75.28637
3623,C3623,US,PA,Paoli,40.040352,-75.476891
3624,C3624,US,PA,Philadelphia,39.956253,-75.201768
3625,C3625,US,NJ,Voorhees Township,39.847688,-74.996178
3626,C3626,US,PA,Philadelphia,39.949062,-75.142843
3627,C3627,US,PA,Collingdale,39.915415,-75.287565
3628,C3628,US,NJ,Harrison Township,39.727461,-75.258292
3629,C3629,US,PA,Drexel Hill,39.9347,-75.292273
3630,C3630,US,PA,Philadelphia,39.911286,-75.187657
3631,C3631,US,PA,Philadelphia,39.910511,-75.187027
3632,C3632,US,PA,Philadelphia,39.949247,-75.142949
3633,C3633,US,PA,Philadelphia,39.948084,-75.143591
3634,C3634,US,PA,Philadelphia,39.911046,-75.185898
3635,C3635,US,DE,Wilmington,39.753731,-75.558502
3636,C3636,US,PA,Philadelphia,39.962939,-75.173007
3637,C3637,US,PA,Broomall,39.974008,-75.342489
3638,C3638,US,PA,Paoli,40.039463,-75.476265
3639,C3639,US,PA,Paoli,40.038913,-75.47679
3640,C3640,US,PA,Philadelphia,39.948302,-75.143054
3641,C3641,US,PA,Philadelphia,39.948481,-75.144225
3642,C3642,US,PA,Philadelphia,40.041333,-75.146785
3643,C3643,US,PA,Philadelphia,40.077351,-75.02371
3644,C3644,US,PA,Berwyn,40.055258,-75.440373
3645,C3645,US,PA,Langhorne,40.154674,-74.922143
3646,C3646,US,NJ,Stratford,39.831566,-75.019134
3647,C3647,US,NJ,East Windsor,40.280619,-74.544331
3648,C3648,US,PA,Philadelphia,39.948903,-75.142811
3649,C3649,US,PA,Paoli,40.040261,-75.477236
3650,C3650,US,PA,Philadelphia,39.940748,-75.195224
3651,C3651,US,PA,Philadelphia,39.941275,-75.192287
3652,C3652,US,PA,Philadelphia,39.939876,-75.192512
3653,C3653,US,PA,Doylestown,40.290226,-75.099055
3654,C3654,US,PA,Lansdale,40.236521,-75.290635
3655,C3655,US,PA,Philadelphia,39.948207,-75.14369
3656,C3656,US,PA,Philadelphia,39.945079,-75.169776
3657,C3657,US,PA,Philadelphia,39.95421,-75.142867
3658,C3658,US,PA,Philadelphia,39.94846,-75.144187
3659,C3659,US,PA,Ardmore,40.008148,-75.29043
3660,C3660,US,PA,Philadelphia,39.940313,-75.193584
3661,C3661,US,PA,Philadelphia,39.948519,-75.14287
3662,C3662,US,PA,Nether Providence Township,39.904266,-75.374957
3663,C3663,US,PA,Quakertown,40.438866,-75.347484
3664,C3664,US,NJ,Pennsauken Township,39.951495,-75.069742
3665,C3665,US,PA,Norristown,40.124457,-75.340067
3666,C3666,US,NJ,West Windsor Township,40.304754,-74.625748
3667,C3667,US,PA,East Fallowfield Township,39.977085,-75.793416
3668,C3668,US,PA,Paoli,40.03992,-75.477693
3669,C3669,US,PA,Philadelphia,39.939999,-75.194247
3670,C3670,US,DE,Smyrna,39.280356,-75.588338
3671,C3671,US,PA,Philadelphia,39.939172,-75.195166
3672,C3672,US,PA,Philadelphia,39.940042,-75.195618
3673,C3673,US,PA,Philadelphia,39.923336,-75.147136
3674,C3674,US,PA,Philadelphia,39.924159,-75.146861
3675,C3675,US,PA,Philadelphia,40.071785,-75.195988
