,car_index,rating,renterTripsTaken,reviewCount,rate_daily
5062,C5062,,0,0,55
5063,C5063,4.98,76,61,50
5064,C5064,5.0,2,2,45
5065,C5065,,0,0,499
5066,C5066,5.0,15,13,74
5067,C5067,5.0,5,4,31
5068,C5068,5.0,7,7,100
5069,C5069,4.95,24,22,158
5070,C5070,5.0,1,1,55
5071,C5071,,0,0,62
5072,C5072,5.0,13,11,74
5073,C5073,4.94,24,16,95
5074,C5074,5.0,22,20,59
5075,C5075,4.92,16,13,71
5076,C5076,5.0,41,27,95
5077,C5077,5.0,1,1,68
5078,C5078,5.0,45,40,38
5079,C5079,4.0,4,3,35
5080,C5080,5.0,6,6,124
5081,C5081,5.0,21,18,72
5082,C5082,5.0,25,24,61
5083,C5083,4.96,57,45,49
5084,C5084,,0,0,204
5085,C5085,5.0,7,6,83
5086,C5086,4.67,19,15,75
5087,C5087,4.95,20,19,69
5088,C5088,4.8,16,15,59
5089,C5089,,0,0,54
5090,C5090,4.88,10,8,40
5091,C5091,4.95,48,40,46
5092,C5092,5.0,8,7,66
5093,C5093,5.0,6,4,20
5094,C5094,4.0,1,1,45
5095,C5095,5.0,14,13,280
5096,C5096,,0,0,50
5097,C5097,5.0,2,1,45
5098,C5098,,0,0,62
5099,C5099,4.89,67,53,86
5100,C5100,4.97,48,38,45
5101,C5101,5.0,2,2,65
5102,C5102,4.25,6,4,80
5103,C5103,5.0,1,1,90
5104,C5104,5.0,10,8,95
5105,C5105,5.0,55,50,80
5106,C5106,5.0,20,14,225
5107,C5107,5.0,40,37,49
5108,C5108,4.95,26,20,48
5109,C5109,,0,0,200
5110,C5110,4.0,1,1,54
5111,C5111,4.86,9,7,20
5112,C5112,4.98,98,89,90
5113,C5113,4.94,17,17,72
5114,C5114,5.0,12,10,64
5115,C5115,4.82,59,45,39
5116,C5116,5.0,21,19,49
5117,C5117,5.0,2,2,99
5118,C5118,,0,0,55
5119,C5119,4.83,31,30,48
5120,C5120,5.0,4,3,170
5121,C5121,5.0,12,10,38
5122,C5122,5.0,14,11,38
5123,C5123,5.0,4,2,49
5124,C5124,4.9,26,20,39
5125,C5125,4.9,27,20,40
5126,C5126,5.0,27,24,41
5127,C5127,4.91,92,85,30
5128,C5128,4.87,30,23,37
5129,C5129,,0,0,109
5130,C5130,5.0,17,15,99
5131,C5131,5.0,22,20,67
5132,C5132,4.81,16,16,40
5133,C5133,4.92,16,12,38
5134,C5134,4.95,23,19,40
5135,C5135,5.0,8,8,37
5136,C5136,5.0,46,39,39
5137,C5137,4.67,62,51,38
5138,C5138,5.0,121,115,139
5139,C5139,5.0,95,91,139
5140,C5140,5.0,22,21,189
5141,C5141,5.0,100,99,169
5142,C5142,4.97,32,29,130
5143,C5143,5.0,21,19,64
5144,C5144,5.0,62,58,202
5145,C5145,,0,0,50
5146,C5146,4.85,50,46,40
5147,C5147,4.9,38,31,128
5148,C5148,5.0,10,9,67
5149,C5149,5.0,31,27,189
5150,C5150,5.0,3,3,69
5151,C5151,5.0,50,44,130
5152,C5152,5.0,19,18,189
5153,C5153,5.0,66,54,86
5154,C5154,4.86,16,14,70
5155,C5155,5.0,9,7,112
5156,C5156,5.0,23,19,169
5157,C5157,5.0,1,1,225
5158,C5158,5.0,4,3,46
5159,C5159,5.0,31,30,102
5160,C5160,4.36,15,14,38
5161,C5161,5.0,1,1,68
5162,C5162,5.0,19,15,33
5163,C5163,4.93,83,71,94
5164,C5164,5.0,39,36,65
5165,C5165,4.95,21,21,56
5166,C5166,4.9,33,29,59
5167,C5167,5.0,4,4,200
5168,C5168,5.0,21,19,126
5169,C5169,4.94,35,33,60
5170,C5170,4.99,167,144,54
5171,C5171,4.67,7,6,150
5172,C5172,5.0,7,5,135
5173,C5173,5.0,6,5,179
5174,C5174,5.0,33,26,48
5175,C5175,5.0,8,8,131
5176,C5176,4.9,24,20,70
5177,C5177,5.0,9,5,70
5178,C5178,4.96,27,24,112
5179,C5179,,0,0,189
5180,C5180,5.0,19,15,29
5181,C5181,5.0,18,17,42
5182,C5182,4.92,15,13,40
5183,C5183,5.0,4,4,37
5184,C5184,4.93,20,15,79
5185,C5185,5.0,5,4,32
5186,C5186,,0,0,66
5187,C5187,,1,0,92
5188,C5188,4.91,16,11,55
5189,C5189,4.6,5,5,109
5190,C5190,5.0,16,15,54
5191,C5191,4.9,24,20,99
5192,C5192,4.81,18,16,60
5193,C5193,5.0,2,1,83
5194,C5194,,0,0,95
5195,C5195,4.71,16,14,79
5196,C5196,4.96,32,28,50
5197,C5197,4.94,97,81,44
5198,C5198,5.0,28,25,200
5199,C5199,5.0,2,1,115
5200,C5200,5.0,36,34,159
5201,C5201,4.98,56,50,79
5202,C5202,,0,0,250
5203,C5203,5.0,2,2,42
5204,C5204,5.0,22,18,359
5205,C5205,5.0,5,2,34
5206,C5206,4.77,70,64,71
5207,C5207,5.0,10,10,80
5208,C5208,,0,0,39
5209,C5209,5.0,10,7,34
5210,C5210,5.0,18,16,150
5211,C5211,5.0,36,30,89
5212,C5212,5.0,12,10,47
5213,C5213,,0,0,54
5214,C5214,5.0,34,31,64
5215,C5215,5.0,9,7,49
5216,C5216,,0,0,41
5217,C5217,5.0,12,10,45
5218,C5218,,0,0,40
5219,C5219,5.0,5,4,49
5220,C5220,5.0,8,8,41
5221,C5221,4.95,29,21,39
5222,C5222,4.97,67,60,34
5223,C5223,4.84,178,146,29
5224,C5224,4.97,39,31,20
5225,C5225,5.0,26,17,145
5226,C5226,4.89,119,101,110
5227,C5227,4.84,112,91,34
5228,C5228,4.97,47,39,100
5229,C5229,4.98,68,58,142
5230,C5230,5.0,32,27,149
5231,C5231,4.92,59,50,105
5232,C5232,4.85,94,75,38
5233,C5233,4.85,29,27,46
5234,C5234,4.93,19,15,125
5235,C5235,4.97,34,31,46
5236,C5236,5.0,21,18,99
5237,C5237,4.83,42,35,59
5238,C5238,4.89,40,37,65
5239,C5239,4.89,73,66,39
5240,C5240,5.0,1,1,53
5241,C5241,4.75,137,118,39
5242,C5242,4.69,14,13,85
5243,C5243,5.0,28,22,72
5244,C5244,5.0,29,27,105
5245,C5245,5.0,4,3,52
5246,C5246,4.88,129,110,49
5247,C5247,4.92,45,38,55
5248,C5248,4.83,26,23,97
5249,C5249,5.0,3,3,74
5250,C5250,5.0,20,14,35
5251,C5251,5.0,8,8,76
5252,C5252,5.0,2,2,70
5253,C5253,5.0,12,11,67
5254,C5254,4.76,19,17,95
5255,C5255,5.0,73,64,249
5256,C5256,5.0,24,19,79
5257,C5257,5.0,2,2,179
5258,C5258,5.0,1,1,125
5259,C5259,5.0,40,38,66
5260,C5260,4.85,106,89,79
5261,C5261,5.0,8,6,70
5262,C5262,5.0,20,12,28
5263,C5263,4.86,54,44,44
5264,C5264,,0,0,100
5265,C5265,5.0,26,25,99
5266,C5266,5.0,63,56,449
5267,C5267,4.6,13,10,70
5268,C5268,5.0,39,32,48
5269,C5269,4.64,54,47,59
5270,C5270,4.8,29,25,35
5271,C5271,4.89,54,45,275
5272,C5272,4.97,34,30,74
5273,C5273,5.0,1,1,59
5274,C5274,4.96,29,27,115
5275,C5275,4.75,9,8,49
5276,C5276,5.0,3,3,79
5277,C5277,,0,0,145
5278,C5278,5.0,3,3,35
5279,C5279,4.97,39,33,89
5280,C5280,4.96,30,28,110
5281,C5281,5.0,18,17,72
5282,C5282,5.0,18,17,79
5283,C5283,4.75,8,8,93
5284,C5284,,0,0,39
5285,C5285,4.98,71,65,49
5286,C5286,5.0,8,5,89
5287,C5287,4.83,7,6,54
5288,C5288,5.0,3,3,49
5289,C5289,5.0,2,2,44
5290,C5290,4.97,32,29,72
5291,C5291,4.67,38,30,50
5292,C5292,4.98,58,51,89
5293,C5293,5.0,16,16,99
5294,C5294,5.0,32,28,115
5295,C5295,5.0,32,29,64
5296,C5296,5.0,36,35,109
5297,C5297,5.0,37,30,50
5298,C5298,4.96,89,79,249
5299,C5299,4.92,13,12,48
5300,C5300,5.0,9,8,174
5301,C5301,5.0,10,8,65
5302,C5302,5.0,13,11,80
5303,C5303,5.0,14,11,265
5304,C5304,5.0,2,2,120
5305,C5305,4.95,103,95,123
5306,C5306,5.0,2,2,54
5307,C5307,5.0,4,4,25
5308,C5308,4.95,21,20,25
5309,C5309,5.0,3,3,35
5310,C5310,5.0,13,11,35
5311,C5311,5.0,23,19,220
5312,C5312,4.75,4,4,40
5313,C5313,4.79,34,34,65
5314,C5314,4.89,11,9,58
5315,C5315,5.0,18,17,53
5316,C5316,4.68,117,104,49
5317,C5317,4.81,24,21,47
5318,C5318,4.83,11,6,70
5319,C5319,5.0,31,29,25
5320,C5320,5.0,14,11,200
5321,C5321,4.97,47,34,182
5322,C5322,4.9,16,10,33
5323,C5323,4.92,110,100,179
5324,C5324,5.0,14,13,50
5325,C5325,5.0,41,36,35
5326,C5326,4.91,27,23,30
5327,C5327,5.0,37,31,45
5328,C5328,4.83,26,23,36
5329,C5329,5.0,27,26,145
5330,C5330,5.0,48,43,225
5331,C5331,5.0,15,14,120
5332,C5332,4.94,41,36,20
5333,C5333,4.83,18,18,64
5334,C5334,5.0,7,5,43
5335,C5335,4.67,17,15,64
5336,C5336,4.95,22,19,25
5337,C5337,4.76,72,59,60
5338,C5338,,0,0,44
5339,C5339,5.0,16,15,396
5340,C5340,4.64,15,14,44
5341,C5341,5.0,7,7,65
5342,C5342,5.0,7,4,499
5343,C5343,5.0,7,6,77
5344,C5344,5.0,14,12,65
5345,C5345,5.0,37,29,41
5346,C5346,5.0,3,2,199
5347,C5347,4.57,10,7,200
5348,C5348,5.0,19,12,999
5349,C5349,4.94,35,31,75
5350,C5350,5.0,3,3,65
5351,C5351,5.0,11,11,57
5352,C5352,4.96,115,96,45
5353,C5353,5.0,71,57,59
5354,C5354,4.95,89,75,56
5355,C5355,5.0,11,10,50
5356,C5356,5.0,10,7,79
5357,C5357,4.98,54,49,55
5358,C5358,,0,0,50
5359,C5359,5.0,14,11,117
5360,C5360,5.0,1,1,32
5361,C5361,4.86,98,84,46
5362,C5362,4.98,56,52,36
5363,C5363,,0,0,100
5364,C5364,4.96,66,50,38
5365,C5365,,0,0,153
5366,C5366,5.0,6,6,230
5367,C5367,5.0,3,3,70
5368,C5368,5.0,41,36,34
5369,C5369,5.0,16,12,50
5370,C5370,,0,0,115
5371,C5371,4.9,15,10,50
5372,C5372,4.48,32,25,50
5373,C5373,4.88,28,24,66
5374,C5374,4.99,96,82,54
5375,C5375,4.81,37,27,46
5376,C5376,,0,0,599
5377,C5377,4.92,44,37,38
5378,C5378,4.88,37,33,38
5379,C5379,4.86,38,35,36
5380,C5380,4.97,43,40,34
5381,C5381,4.87,73,61,36
5382,C5382,4.78,57,46,36
5383,C5383,5.0,2,1,34
5384,C5384,5.0,3,1,31
5385,C5385,5.0,16,14,30
5386,C5386,4.83,30,23,28
5387,C5387,5.0,15,14,195
5388,C5388,4.96,60,55,99
5389,C5389,4.91,15,11,140
5390,C5390,4.73,11,11,135
5391,C5391,5.0,5,5,150
5392,C5392,5.0,7,7,108
5393,C5393,5.0,8,7,80
5394,C5394,4.91,26,23,59
5395,C5395,4.87,18,15,137
5396,C5396,5.0,23,19,99
5397,C5397,5.0,17,13,63
5398,C5398,5.0,6,6,105
5399,C5399,5.0,5,5,35
5400,C5400,5.0,61,56,60
5401,C5401,5.0,17,15,50
5402,C5402,,0,0,33
5403,C5403,4.99,89,70,60
5404,C5404,4.96,32,28,70
5405,C5405,4.92,61,49,68
5406,C5406,,0,0,40
5407,C5407,5.0,16,12,32
5408,C5408,4.64,11,11,29
5409,C5409,,0,0,41
5410,C5410,,0,0,54
5411,C5411,4.91,74,67,36
5412,C5412,5.0,67,64,89
5413,C5413,4.91,98,82,40
5414,C5414,4.8,106,91,37
5415,C5415,5.0,27,26,116
5416,C5416,4.85,33,26,42
5417,C5417,4.89,69,61,42
5418,C5418,,0,0,199
5419,C5419,5.0,19,16,72
5420,C5420,4.69,18,16,32
5421,C5421,4.91,89,75,100
5422,C5422,5.0,8,8,69
5423,C5423,4.89,44,37,89
5424,C5424,5.0,12,10,119
5425,C5425,4.79,41,34,36
5426,C5426,4.99,86,77,69
5427,C5427,5.0,2,2,94
5428,C5428,5.0,2,2,36
5429,C5429,4.6,11,10,195
5430,C5430,,0,0,33
5431,C5431,5.0,49,47,56
5432,C5432,4.8,6,5,100
5433,C5433,5.0,6,6,76
5434,C5434,5.0,8,7,66
5435,C5435,5.0,3,3,155
5436,C5436,5.0,10,6,65
5437,C5437,5.0,31,28,72
5438,C5438,5.0,3,3,36
5439,C5439,5.0,13,12,82
5440,C5440,4.78,41,37,56
5441,C5441,5.0,7,7,59
5442,C5442,4.91,24,23,68
5443,C5443,4.93,17,15,98
5444,C5444,5.0,1,1,100
5445,C5445,5.0,9,9,85
5446,C5446,5.0,13,12,108
5447,C5447,5.0,3,2,120
5448,C5448,5.0,13,12,130
5449,C5449,4.83,6,6,42
5450,C5450,4.6,13,10,32
5451,C5451,4.94,75,68,99
5452,C5452,4.6,5,5,70
5453,C5453,5.0,1,1,48
5454,C5454,5.0,4,3,34
5455,C5455,5.0,2,2,90
5456,C5456,5.0,6,5,165
5457,C5457,5.0,7,5,33
5458,C5458,5.0,111,103,139
5459,C5459,5.0,17,16,165
5460,C5460,4.95,74,66,135
5461,C5461,5.0,34,33,84
5462,C5462,4.73,16,15,143
5463,C5463,4.91,129,115,68
5464,C5464,5.0,3,3,160
5465,C5465,5.0,3,2,40
5466,C5466,5.0,22,21,47
5467,C5467,4.95,44,41,49
5468,C5468,4.98,119,108,49
5469,C5469,5.0,30,27,139
5470,C5470,5.0,9,9,45
5471,C5471,5.0,18,15,131
5472,C5472,5.0,23,21,95
5473,C5473,4.88,35,32,32
5474,C5474,5.0,22,18,110
5475,C5475,5.0,33,25,299
5476,C5476,4.94,56,51,79
5477,C5477,4.67,4,3,59
5478,C5478,4.95,21,20,88
5479,C5479,5.0,1,1,76
5480,C5480,5.0,4,3,72
5481,C5481,4.42,13,12,35
5482,C5482,4.88,46,41,45
5483,C5483,5.0,38,36,129
5484,C5484,5.0,32,26,350
5485,C5485,5.0,12,12,74
5486,C5486,4.92,17,13,87
5487,C5487,5.0,1,1,89
5488,C5488,5.0,20,14,199
5489,C5489,5.0,12,10,62
5490,C5490,4.88,66,49,185
5491,C5491,,0,0,200
5492,C5492,4.67,6,3,47
5493,C5493,5.0,16,15,88
5494,C5494,4.59,52,41,229
5495,C5495,4.97,43,38,133
5496,C5496,5.0,43,36,37
5497,C5497,4.77,36,31,79
5498,C5498,5.0,18,14,143
5499,C5499,5.0,12,11,70
5500,C5500,5.0,2,2,80
5501,C5501,5.0,6,4,100
5502,C5502,5.0,6,6,52
5503,C5503,4.43,7,7,62
5504,C5504,5.0,49,44,174
5505,C5505,5.0,3,3,489
5506,C5506,5.0,10,11,129
5507,C5507,,0,0,200
5508,C5508,5.0,5,3,86
5509,C5509,5.0,20,16,35
5510,C5510,4.99,117,99,84
5511,C5511,5.0,28,26,70
5512,C5512,4.84,31,31,31
5513,C5513,5.0,36,33,180
5514,C5514,4.95,42,39,38
5515,C5515,5.0,17,16,38
5516,C5516,5.0,11,7,91
5517,C5517,4.6,5,5,41
5518,C5518,5.0,30,26,36
5519,C5519,5.0,20,19,129
5520,C5520,5.0,3,3,100
5521,C5521,,0,0,699
5522,C5522,5.0,10,9,60
5523,C5523,5.0,20,16,225
5524,C5524,5.0,3,3,90
5525,C5525,5.0,12,11,89
5526,C5526,5.0,35,31,89
5527,C5527,,0,0,99
5528,C5528,5.0,1,1,50
5529,C5529,5.0,5,5,55
5530,C5530,5.0,6,6,95
5531,C5531,4.93,32,28,72
5532,C5532,5.0,7,4,149
5533,C5533,4.95,23,21,40
5534,C5534,5.0,8,6,40
5535,C5535,4.95,44,39,62
5536,C5536,4.96,64,57,65
5537,C5537,5.0,4,3,299
5538,C5538,5.0,19,18,99
5539,C5539,5.0,1,1,119
5540,C5540,5.0,3,2,78
5541,C5541,5.0,39,36,119
5542,C5542,5.0,1,1,72
5543,C5543,5.0,3,3,164
5544,C5544,4.9,21,21,178
5545,C5545,5.0,9,7,64
5546,C5546,5.0,2,2,138
5547,C5547,5.0,47,44,105
5548,C5548,5.0,30,27,81
5549,C5549,4.9,23,21,144
5550,C5550,4.88,9,8,113
5551,C5551,4.96,81,71,35
5552,C5552,5.0,8,8,96
5553,C5553,4.9,98,80,50
5554,C5554,5.0,40,33,80
5555,C5555,5.0,1,1,149
5556,C5556,5.0,19,17,32
5557,C5557,4.94,99,81,36
5558,C5558,5.0,20,18,126
5559,C5559,5.0,26,16,82
5560,C5560,4.79,40,34,76
5561,C5561,4.95,27,22,76
5562,C5562,4.5,5,4,141
5563,C5563,5.0,3,3,199
5564,C5564,5.0,7,7,45
5565,C5565,4.81,54,48,28
5566,C5566,5.0,6,6,75
5567,C5567,,1,0,92
5568,C5568,4.92,49,39,35
5569,C5569,4.75,7,4,62
5570,C5570,5.0,8,6,69
5571,C5571,5.0,16,10,66
5572,C5572,5.0,23,15,57
5573,C5573,5.0,14,13,36
5574,C5574,4.79,81,53,55
5575,C5575,5.0,12,10,147
5576,C5576,4.84,77,61,39
5577,C5577,5.0,1,1,184
5578,C5578,4.9,81,62,36
5579,C5579,5.0,3,3,67
5580,C5580,5.0,3,3,120
5581,C5581,5.0,4,4,78
5582,C5582,5.0,37,31,76
5583,C5583,4.56,9,9,56
5584,C5584,4.25,5,4,64
5585,C5585,5.0,5,4,82
5586,C5586,5.0,3,3,69
5587,C5587,4.33,4,3,75
5588,C5588,5.0,32,27,135
5589,C5589,,0,0,229
5590,C5590,4.8,13,10,62
5591,C5591,4.89,10,9,56
5592,C5592,5.0,30,25,77
5593,C5593,5.0,1,1,75
5594,C5594,,1,0,44
5595,C5595,4.96,32,27,104
5596,C5596,4.83,7,6,178
5597,C5597,5.0,6,6,115
5598,C5598,5.0,2,1,122
5599,C5599,5.0,1,1,139
5600,C5600,5.0,1,1,149
5601,C5601,4.96,27,24,62
5602,C5602,4.96,117,102,100
5603,C5603,5.0,13,7,46
5604,C5604,4.97,76,67,85
5605,C5605,5.0,2,2,67
5606,C5606,5.0,3,2,55
5607,C5607,4.96,107,69,65
5608,C5608,5.0,83,72,79
5609,C5609,5.0,9,7,65
5610,C5610,,0,0,108
5611,C5611,4.74,39,35,75
5612,C5612,5.0,5,3,54
5613,C5613,5.0,9,8,60
5614,C5614,4.88,71,56,62
5615,C5615,5.0,54,40,82
5616,C5616,5.0,61,55,85
5617,C5617,5.0,1,1,57
5618,C5618,5.0,2,2,96
5619,C5619,5.0,2,2,50
5620,C5620,4.75,35,32,69
5621,C5621,5.0,7,6,74
5622,C5622,5.0,8,8,75
5623,C5623,5.0,15,12,47
5624,C5624,4.83,38,29,78
5625,C5625,5.0,4,4,67
5626,C5626,,0,0,90
5627,C5627,5.0,8,7,67
5628,C5628,5.0,5,5,130
5629,C5629,5.0,3,2,85
5630,C5630,5.0,9,7,130
5631,C5631,5.0,4,4,42
5632,C5632,5.0,2,2,250
5633,C5633,,0,0,118
5634,C5634,4.8,5,5,75
5635,C5635,5.0,9,8,85
5636,C5636,5.0,11,4,130
5637,C5637,4.98,60,49,69
5638,C5638,5.0,2,2,89
5639,C5639,5.0,14,13,110
5640,C5640,4.89,24,19,89
5641,C5641,,0,0,110
5642,C5642,4.94,21,18,110
5643,C5643,5.0,4,2,45
5644,C5644,4.86,42,35,64
5645,C5645,5.0,5,4,99
5646,C5646,,0,0,95
5647,C5647,5.0,8,7,110
5648,C5648,4.78,47,36,48
5649,C5649,5.0,4,4,133
5650,C5650,5.0,7,6,35
5651,C5651,4.92,60,53,130
5652,C5652,5.0,48,47,39
5653,C5653,5.0,5,4,35
5654,C5654,4.8,9,5,69
5655,C5655,4.84,28,25,32
5656,C5656,5.0,5,5,449
5657,C5657,4.96,35,25,37
5658,C5658,4.98,47,41,58
5659,C5659,4.97,49,40,189
5660,C5660,5.0,51,48,92
5661,C5661,4.8,37,30,30
5662,C5662,4.96,61,54,60
5663,C5663,4.98,44,42,145
5664,C5664,,0,0,54
5665,C5665,5.0,56,42,59
5666,C5666,5.0,26,23,100
5667,C5667,5.0,72,65,49
5668,C5668,5.0,21,18,100
5669,C5669,5.0,34,33,58
5670,C5670,5.0,31,24,65
5671,C5671,5.0,3,3,59
5672,C5672,4.97,36,29,100
5673,C5673,5.0,38,23,50
5674,C5674,5.0,8,7,92
5675,C5675,5.0,12,10,60
5676,C5676,5.0,60,46,30
5677,C5677,4.75,36,32,45
5678,C5678,4.96,28,24,64
5679,C5679,4.88,51,42,64
5680,C5680,4.97,45,32,70
5681,C5681,5.0,28,27,175
5682,C5682,5.0,7,7,94
5683,C5683,4.92,45,40,75
5684,C5684,4.95,45,40,55
5685,C5685,5.0,63,52,45
5686,C5686,,0,0,39
5687,C5687,5.0,65,58,29
5688,C5688,4.86,370,253,79
5689,C5689,4.98,53,45,277
5690,C5690,4.89,11,9,98
5691,C5691,4.95,23,21,149
5692,C5692,4.8,25,20,51
5693,C5693,4.8,7,5,64
5694,C5694,4.67,8,6,63
5695,C5695,5.0,9,9,110
5696,C5696,4.94,77,72,119
5697,C5697,5.0,12,12,110
5698,C5698,4.96,157,140,54
5699,C5699,5.0,27,27,140
5700,C5700,5.0,21,21,59
5701,C5701,5.0,14,11,103
5702,C5702,5.0,22,14,40
5703,C5703,5.0,53,45,102
5704,C5704,5.0,14,12,50
5705,C5705,5.0,26,22,75
5706,C5706,5.0,8,5,79
5707,C5707,4.85,290,242,65
5708,C5708,5.0,66,54,84
5709,C5709,5.0,28,24,65
5710,C5710,4.89,18,18,50
5711,C5711,5.0,17,17,100
5712,C5712,5.0,8,6,50
5713,C5713,4.86,169,132,75
5714,C5714,5.0,3,3,80
5715,C5715,4.83,35,30,99
5716,C5716,4.93,17,15,100
5717,C5717,4.96,130,113,40
5718,C5718,5.0,34,27,49
5719,C5719,5.0,24,23,83
5720,C5720,5.0,66,56,52
5721,C5721,4.91,40,34,44
5722,C5722,5.0,21,18,83
5723,C5723,5.0,46,41,150
5724,C5724,4.98,173,114,40
5725,C5725,5.0,28,22,78
5726,C5726,5.0,1,1,54
5727,C5727,5.0,2,2,40
5728,C5728,5.0,54,42,40
5729,C5729,5.0,2,2,79
5730,C5730,,0,0,54
5731,C5731,5.0,23,23,155
5732,C5732,,1,0,125
5733,C5733,4.64,65,50,55
5734,C5734,5.0,18,18,60
5735,C5735,5.0,11,9,82
5736,C5736,,0,0,299
5737,C5737,5.0,1,1,54
5738,C5738,4.5,5,4,62
5739,C5739,5.0,15,15,48
5740,C5740,4.95,46,41,49
5741,C5741,4.94,60,50,40
5742,C5742,4.86,56,50,56
5743,C5743,5.0,17,16,48
5744,C5744,4.9,23,21,75
5745,C5745,5.0,4,4,125
5746,C5746,5.0,18,18,70
5747,C5747,4.95,19,19,59
5748,C5748,5.0,3,2,44
5749,C5749,5.0,4,2,40
5750,C5750,5.0,1,1,175
5751,C5751,5.0,1,1,52
5752,C5752,4.9,59,52,120
5753,C5753,4.79,33,29,65
5754,C5754,4.96,59,50,38
5755,C5755,5.0,11,11,60
5756,C5756,4.87,36,31,55
5757,C5757,4.94,23,17,44
5758,C5758,4.87,68,55,79
5759,C5759,4.86,52,44,52
5760,C5760,5.0,5,4,115
5761,C5761,5.0,16,15,399
5762,C5762,4.84,30,25,86
5763,C5763,5.0,18,18,80
5764,C5764,5.0,3,2,50
5765,C5765,5.0,3,2,51
5766,C5766,5.0,2,2,75
5767,C5767,5.0,1,1,60
5768,C5768,4.9,102,83,65
5769,C5769,5.0,25,18,76
5770,C5770,5.0,4,4,82
5771,C5771,5.0,18,14,66
5772,C5772,5.0,41,39,59
5773,C5773,,0,0,179
5774,C5774,4.93,17,14,68
5775,C5775,,0,0,159
5776,C5776,4.81,91,74,70
5777,C5777,5.0,10,9,33
5778,C5778,4.9,78,71,34
5779,C5779,5.0,19,17,98
5780,C5780,4.88,46,41,85
5781,C5781,4.88,19,16,70
5782,C5782,5.0,4,4,45
5783,C5783,5.0,5,4,40
5784,C5784,5.0,12,9,149
5785,C5785,5.0,2,2,50
5786,C5786,5.0,10,10,120
5787,C5787,5.0,137,121,50
5788,C5788,4.95,28,21,48
5789,C5789,4.83,13,12,68
5790,C5790,,0,0,54
5791,C5791,5.0,13,10,42
5792,C5792,4.85,37,33,60
5793,C5793,4.68,26,22,121
5794,C5794,,0,0,50
5795,C5795,4.84,55,51,100
5796,C5796,4.86,52,42,74
5797,C5797,5.0,14,12,64
5798,C5798,4.95,26,22,70
5799,C5799,5.0,32,26,55
5800,C5800,5.0,16,15,38
5801,C5801,4.71,140,104,85
5802,C5802,5.0,1,1,85
5803,C5803,5.0,81,70,40
5804,C5804,4.83,13,12,45
5805,C5805,5.0,11,10,69
5806,C5806,4.63,26,19,78
5807,C5807,,1,0,25
5808,C5808,4.91,38,32,40
5809,C5809,4.9,56,39,28
5810,C5810,5.0,3,3,50
5811,C5811,5.0,10,8,73
5812,C5812,5.0,1,1,125
5813,C5813,5.0,36,28,85
5814,C5814,5.0,22,19,31
5815,C5815,4.83,47,35,35
5816,C5816,5.0,14,11,141
5817,C5817,,1,0,35
5818,C5818,5.0,16,15,58
5819,C5819,5.0,11,9,60
5820,C5820,,2,0,50
5821,C5821,5.0,3,3,120
5822,C5822,4.4,15,10,49
5823,C5823,4.79,64,52,36
5824,C5824,4.87,35,30,55
5825,C5825,5.0,2,2,53
5826,C5826,4.85,231,179,60
5827,C5827,,0,0,59
5828,C5828,4.97,45,36,45
5829,C5829,5.0,16,12,46
5830,C5830,5.0,14,13,62
5831,C5831,5.0,3,3,48
5832,C5832,4.84,70,58,35
5833,C5833,5.0,19,15,54
5834,C5834,5.0,25,19,65
5835,C5835,4.94,33,31,60
5836,C5836,5.0,6,5,65
5837,C5837,,0,0,35
5838,C5838,5.0,16,4,77
5839,C5839,5.0,8,3,77
5840,C5840,4.98,61,49,55
5841,C5841,,0,0,165
5842,C5842,5.0,7,6,51
5843,C5843,5.0,3,3,69
5844,C5844,4.88,27,24,68
5845,C5845,5.0,2,2,50
5846,C5846,5.0,32,27,33
5847,C5847,5.0,17,16,49
5848,C5848,4.94,18,17,35
5849,C5849,,1,0,77
5850,C5850,5.0,16,14,35
